voiv,mspi_z,pis,corrupt_z
Pomorskie,-0.3459331738204795,NA,-0.03712143063937014
Pomorskie,-1.6942285295284345,0,-0.03712143063937014
Opolskie,1.216377317714135,1,-0.470110331532176
Opolskie,-0.2924293898638146,1,-0.470110331532176
Opolskie,0.6706387213561531,0,-0.470110331532176
Opolskie,0.9916614250961423,1,-0.470110331532176
Opolskie,0.13560088178950436,NA,-0.470110331532176
Świętokrzyskie,-0.260327119489816,1,0.5719345102325348
Pomorskie,-0.5599483096471389,0,-0.03712143063937014
Warmińsko-mazurskie,0.5101273694861584,1,-0.7678374291792363
Warmińsko-mazurskie,1.0184133170744747,1,-0.7678374291792363
Warmińsko-mazurskie,-0.03561122687182338,1,-0.7678374291792363
Opolskie,0.7508943972911504,1,-0.470110331532176
Pomorskie,-0.2924293898638146,0,-0.03712143063937014
Lubuskie,-0.9237740405524599,0,0.4721883759954486
Łódzkie,-2.197164098721084,1,-0.22376760606785712
Łódzkie,0.11419936820683811,NA,-0.22376760606785712
Lubuskie,0.65993796456482,NA,0.4721883759954486
Pomorskie,0.8846538571828125,0,-0.03712143063937014
Wielkopolskie,0.05534520585450706,1,-0.4633094587432838
Pomorskie,0.23190769291150098,0,-0.03712143063937014
Dolnośląskie,NA,0,-0.5214947037149174
Zachodniopomorskie,-2.21856561230375,NA,-0.6416434563186802
Podkarpackie,0.6813394781474862,0,-0.6106617025026155
Dolnośląskie,-0.8542191214087957,0,-0.5214947037149174
Podlaskie,0.2533092064941672,1,-0.7436565481520638
Lubuskie,0.16770315216350298,NA,0.4721883759954486
Lubuskie,0.5101273694861584,1,0.4721883759954486
Wielkopolskie,1.3126841288361315,0,-0.4633094587432838
Wielkopolskie,-0.07841425403715513,0,-0.4633094587432838
Wielkopolskie,-0.8809710133871282,0,-0.4633094587432838
Wielkopolskie,1.526699264662791,0,-0.4633094587432838
Lubelskie,-1.0521831220484559,1,-0.47388859419267165
Pomorskie,-0.9344747973437931,1,-0.03712143063937014
Pomorskie,1.0130629386788086,1,-0.03712143063937014
Świętokrzyskie,-0.3459331738204795,NA,0.5719345102325348
Świętokrzyskie,1.1842750473401356,NA,0.5719345102325348
Podkarpackie,-0.18542182195048487,0,-0.6106617025026155
Podkarpackie,-0.4529407417338092,NA,-0.6106617025026155
Podkarpackie,-0.5599483096471389,1,-0.6106617025026155
Wielkopolskie,0.09993169248506087,0,-0.4633094587432838
Wielkopolskie,-1.1484899331704526,0,-0.4633094587432838
Wielkopolskie,-0.36733468740314573,0,-0.4633094587432838
Wielkopolskie,-0.38873620098581124,0,-0.4633094587432838
Małopolskie,-0.07841425403715513,NA,0.5439753665448667
Małopolskie,0.542229639860157,1,0.5439753665448667
Małopolskie,-0.7204596615171336,1,0.5439753665448667
Łódzkie,-1.4160088529537769,0,-0.22376760606785712
Warmińsko-mazurskie,1.3233848856274646,0,-0.7678374291792363
Pomorskie,0.11419936820683811,NA,-0.03712143063937014
Mazowieckie,-1.1618658791596188,NA,0.7608476432573192
Podlaskie,-1.362505068997112,0,-0.7436565481520638
Podlaskie,1.526699264662791,0,-0.7436565481520638
Podlaskie,0.01075871922395325,0,-0.7436565481520638
Podlaskie,0.9916614250961423,0,-0.7436565481520638
Małopolskie,-0.36376776847270087,NA,0.5439753665448667
Małopolskie,0.02859331387617462,NA,0.5439753665448667
Małopolskie,-0.46364149852514236,1,0.5439753665448667
Kujawsko-pomorskie,0.33891526082483076,NA,-0.6046164822458225
Łódzkie,0.18910466574616924,0,-0.22376760606785712
Kujawsko-pomorskie,0.16770315216350298,0,-0.6046164822458225
Łódzkie,0.8097485596434815,NA,-0.22376760606785712
Dolnośląskie,1.16287353375747,0,-0.5214947037149174
Wielkopolskie,-0.3994369577771444,0,-0.4633094587432838
Dolnośląskie,0.18910466574616924,NA,-0.5214947037149174
Pomorskie,1.3126841288361315,NA,-0.03712143063937014
Pomorskie,0.2747107200768327,NA,-0.03712143063937014
Mazowieckie,-0.6027513368124707,0,0.7608476432573192
Lubelskie,-1.1484899331704526,1,-0.47388859419267165
Lubelskie,-0.9451755541351262,NA,-0.47388859419267165
Podkarpackie,-0.5064445256904742,1,-0.6106617025026155
Podkarpackie,-2.9809945336862245,0,-0.6106617025026155
Mazowieckie,-3.063925398819055,0,0.7608476432573192
Świętokrzyskie,-0.5064445256904742,1,0.5719345102325348
Świętokrzyskie,-0.3994369577771444,NA,0.5719345102325348
Dolnośląskie,-0.07841425403715513,NA,-0.5214947037149174
Dolnośląskie,0.3817182879901625,NA,-0.5214947037149174
Opolskie,0.360316774407497,0,-0.470110331532176
Małopolskie,-0.7418611750997994,NA,0.5439753665448667
Lubuskie,-0.5385467960644731,1,0.4721883759954486
Warmińsko-mazurskie,0.7562447756868166,1,-0.7678374291792363
Warmińsko-mazurskie,-0.07841425403715513,1,-0.7678374291792363
Wielkopolskie,0.9916614250961423,0,-0.4633094587432838
Wielkopolskie,0.4566235855294936,NA,-0.4633094587432838
Wielkopolskie,1.526699264662791,NA,-0.4633094587432838
Mazowieckie,0.9702599115134761,1,0.7608476432573192
Warmińsko-mazurskie,0.2782776390072776,1,-0.7678374291792363
Mazowieckie,1.4945969942887924,1,0.7608476432573192
Mazowieckie,0.8846538571828125,1,0.7608476432573192
Mazowieckie,-0.9344747973437931,0,0.7608476432573192
Mazowieckie,1.3019833720447984,NA,0.7608476432573192
Mazowieckie,-1.6514255023631024,1,0.7608476432573192
Mazowieckie,-2.6037928567917374,NA,0.7608476432573192
Podkarpackie,0.6171349373994882,NA,-0.6106617025026155
Podkarpackie,0.9916614250961423,0,-0.6106617025026155
Śląskie,-1.3758810149862784,NA,3.209161847258525
Śląskie,1.2591803448794667,0,3.209161847258525
Śląskie,1.3661879127927965,0,3.209161847258525
Śląskie,0.40311980157282873,1,3.209161847258525
Małopolskie,1.3126841288361315,0,0.5439753665448667
Kujawsko-pomorskie,0.28541147686816587,0,-0.6046164822458225
Lubelskie,-0.9344747973437931,1,-0.47388859419267165
Lubelskie,1.4731954807061263,0,-0.47388859419267165
Zachodniopomorskie,-0.12121728120248687,0,-0.6416434563186802
Zachodniopomorskie,0.8097485596434815,NA,-0.6416434563186802
Zachodniopomorskie,-0.7026250668649119,1,-0.6416434563186802
Łódzkie,-0.2924293898638146,1,-0.22376760606785712
Lubuskie,-0.7739634454737985,0,0.4721883759954486
Lubuskie,-1.7798345838590979,1,0.4721883759954486
Świętokrzyskie,1.2484795880881336,0,0.5719345102325348
Mazowieckie,1.1093697498008053,NA,0.7608476432573192
Mazowieckie,-0.1452939839829862,1,0.7608476432573192
Małopolskie,-0.2924293898638146,0,0.5439753665448667
Opolskie,-1.351804312205779,1,-0.470110331532176
Świętokrzyskie,-0.7204596615171336,0,0.5719345102325348
Świętokrzyskie,1.4731954807061263,1,0.5719345102325348
Świętokrzyskie,-2.32557318021708,1,0.5719345102325348
Śląskie,0.2604430443550555,0,3.209161847258525
Mazowieckie,-2.2078648555124167,0,0.7608476432573192
Podlaskie,-0.18542182195048487,1,-0.7436565481520638
Mazowieckie,-1.1484899331704526,NA,0.7608476432573192
Mazowieckie,-0.5599483096471389,1,0.7608476432573192
Mazowieckie,-1.3732058257884452,0,0.7608476432573192
Mazowieckie,0.6385364509821545,NA,0.7608476432573192
Mazowieckie,1.526699264662791,0,0.7608476432573192
Mazowieckie,1.526699264662791,1,0.7608476432573192
Mazowieckie,-0.6134520936038038,1,0.7608476432573192
Mazowieckie,0.6706387213561531,1,0.7608476432573192
Mazowieckie,0.8846538571828125,0,0.7608476432573192
Podkarpackie,-0.3459331738204795,0,-0.6106617025026155
Podkarpackie,-0.3994369577771444,1,-0.6106617025026155
Podkarpackie,0.6278356941908213,0,-0.6106617025026155
Podkarpackie,-0.2924293898638146,1,-0.6106617025026155
Śląskie,0.4352220719468273,1,3.209161847258525
Kujawsko-pomorskie,0.9916614250961423,NA,-0.6046164822458225
Kujawsko-pomorskie,0.02859331387617462,1,-0.6046164822458225
Świętokrzyskie,-0.9130732837611272,NA,0.5719345102325348
Podlaskie,0.6706387213561531,1,-0.7436565481520638
Mazowieckie,-0.15331955157648625,1,0.7608476432573192
Podlaskie,0.3924190447814956,NA,-0.7436565481520638
Mazowieckie,0.6973906133344855,1,0.7608476432573192
Podlaskie,0.8311500732261478,0,-0.7436565481520638
Mazowieckie,0.34961601761616384,1,0.7608476432573192
Opolskie,0.02859331387617462,1,-0.470110331532176
Warmińsko-mazurskie,1.3661879127927965,0,-0.7678374291792363
Warmińsko-mazurskie,0.44592282873816047,0,-0.7678374291792363
Warmińsko-mazurskie,1.2056765609228017,0,-0.7678374291792363
Małopolskie,-0.38606101178797814,1,0.5439753665448667
Małopolskie,1.2270780745054681,1,0.5439753665448667
Podkarpackie,-0.7204596615171336,1,-0.6106617025026155
Mazowieckie,0.18910466574616924,0,0.7608476432573192
Mazowieckie,-0.6562551207691356,1,0.7608476432573192
Mazowieckie,-0.6669558775604687,0,0.7608476432573192
Mazowieckie,-1.2554975010837823,0,0.7608476432573192
Mazowieckie,-0.6000761476146377,0,0.7608476432573192
Mazowieckie,-0.381602363124923,1,0.7608476432573192
Mazowieckie,0.16770315216350298,0,0.7608476432573192
Dolnośląskie,-0.4315392281511434,0,-0.5214947037149174
Lubuskie,0.2105061793288355,0,0.4721883759954486
Lubuskie,0.10349861141550575,NA,0.4721883759954486
Zachodniopomorskie,-1.2376629064315605,0,-0.6416434563186802
Zachodniopomorskie,-1.6433999347696027,0,-0.6416434563186802
Wielkopolskie,NA,0,-0.4633094587432838
Wielkopolskie,0.4566235855294936,0,-0.4633094587432838
Zachodniopomorskie,-1.1484899331704526,0,-0.6416434563186802
Zachodniopomorskie,-0.05701274045448887,0,-0.6416434563186802
Świętokrzyskie,0.2533092064941672,1,0.5719345102325348
Podkarpackie,1.1200705065921384,0,-0.6106617025026155
Dolnośląskie,-0.23892560590714973,0,-0.5214947037149174
Warmińsko-mazurskie,0.4352220719468273,NA,-0.7678374291792363
Podlaskie,-2.8499102629923954,NA,-0.7436565481520638
Mazowieckie,0.15700239537217062,0,0.7608476432573192
Śląskie,0.18910466574616924,NA,3.209161847258525
Mazowieckie,-0.4315392281511434,1,0.7608476432573192
Podkarpackie,0.18910466574616924,NA,-0.6106617025026155
Lubelskie,-1.4053080961624438,NA,-0.47388859419267165
Mazowieckie,-0.196122578741818,0,0.7608476432573192
Mazowieckie,-2.197164098721084,0,0.7608476432573192
Małopolskie,1.216377317714135,0,0.5439753665448667
Podkarpackie,0.5636311534428233,NA,-0.6106617025026155
Świętokrzyskie,-1.448111123327776,0,0.5719345102325348
Świętokrzyskie,0.9809606683048092,0,0.5719345102325348
Świętokrzyskie,1.0558659658441403,0,0.5719345102325348
Świętokrzyskie,-1.5765202048237716,1,0.5719345102325348
Śląskie,0.22120693612016787,0,3.209161847258525
Warmińsko-mazurskie,0.5850326670254896,0,-0.7678374291792363
Dolnośląskie,-1.5765202048237716,0,-0.5214947037149174
Dolnośląskie,-0.3459331738204795,1,-0.5214947037149174
Małopolskie,-1.1591906899617856,NA,0.5439753665448667
Małopolskie,0.13560088178950436,1,0.5439753665448667
Zachodniopomorskie,-0.3994369577771444,NA,-0.6416434563186802
Śląskie,0.4566235855294936,1,3.209161847258525
Śląskie,0.13560088178950436,0,3.209161847258525
Pomorskie,-0.18542182195048487,0,-0.03712143063937014
Wielkopolskie,1.0879682362181389,NA,-0.4633094587432838
